county_name,crime rate per 100000,Murder rate per 100000,Rape rate per 100000,Robbery rate per 100000,Aggrevated Assault rate per 100000,Burglery rate per 100000,Larceny rate per 100000,Motor Vehicle Theft rate per 100000,Arson rate per 100000
"Coahoma County, MS",95.30617107,0,7.942180923,19.85545231,67.50853784,2902.867127,762.4493686,19.85545231,0
"Oldham County, TX",95.14747859,0,0,0,95.14747859,190.2949572,1046.622265,0,0
"Gloucester County, VA",95.0209046,5.429765977,24.4339469,16.28929793,48.86789379,279.6329478,1552.913069,35.29347885,8.144648966
"Montgomery County, MS",94.75978395,0,0,0,94.75978395,75.80782716,227.4234815,18.95195679,0
"Gallia County, OH",94.70624735,6.531465334,16.32866334,32.65732667,39.18879201,1054.831651,2240.29261,68.58038601,6.531465334
"Cass County, NE",94.64842055,0,59.15526285,3.94368419,31.54947352,264.2268407,1530.149466,145.916315,7.88736838
"DuPage County, IL",94.62240083,0.643689802,12.33738786,27.7859431,53.85538007,238.3797899,1290.919897,53.10440863,10.83544499
"Ashtabula County, OH",94.17799641,2.003787158,12.02272295,17.03219084,63.11929547,507.9600445,1160.192764,61.11550831,6.011361473
"Schuyler County, IL",94.0354648,0,0,0,94.0354648,94.0354648,725.4164428,13.43363783,0
"Allen Parish, LA",93.98128206,0,3.915886753,7.831773505,82.2336218,223.2055449,873.2427458,23.49532052,0
"Sheridan County, WY",93.88412017,3.353004292,13.41201717,6.706008584,70.41309013,362.1244635,1294.259657,60.35407725,10.05901288
"Nicollet County, MN",93.84838944,0,36.32840882,12.10946961,45.41051102,239.1620247,1437.999516,51.46524582,3.027367401
"Sharp County, AR",93.84714646,0,17.59633996,5.865446654,70.38535985,428.1776057,844.6243181,35.19267992,11.73089331
"Franklin County, TX",93.80863039,0,18.76172608,9.380863039,65.66604128,422.1388368,459.6622889,103.1894934,0
"Mercer County, KY",93.68120287,0,18.73624057,32.788421,46.84060143,552.7190969,608.9278186,112.4174434,9.368120287
"Clay County, KY",93.61542782,0,9.361542782,14.04231417,70.21157087,205.9539412,411.9078824,60.85002808,23.40385696
"Atoka County, OK",93.53863865,7.195279896,21.58583969,0,64.75751907,834.652468,892.2147072,93.53863865,21.58583969
"Preble County, OH",93.45346497,4.792485383,16.77369884,2.396242691,69.49103805,649.3817694,1598.293875,81.47225151,0
"Jackson County, SD",93.28358209,0,0,0,93.28358209,155.4726368,62.18905473,31.09452736,0
"Bergen County, NJ",93.26422631,0.75648851,3.458233189,32.52900593,56.52049868,223.4883198,939.4506597,67.11133782,3.78244255
"Steele County, MN",93.24009324,0,19.19648978,2.742355684,71.30124777,323.5979707,1607.020431,71.30124777,13.71177842
"Attala County, MS",93.18217114,5.176787286,0,20.70714914,67.29823472,295.0768753,414.1429829,0,0
"Mercer County, ND",93.10986965,11.63873371,23.27746741,0,58.19366853,314.2458101,779.7951583,104.7486034,11.63873371
"Douglas County, MN",93.03598303,2.736352442,13.68176221,8.209057327,68.40881105,317.4168833,1042.55028,79.35422082,8.209057327
"Crawford County, PA",92.70280168,1.144479033,13.7337484,18.31166453,59.51290972,472.6698407,1112.43362,38.91228713,18.31166453
"Madison County, MS",92.61841214,2.987690714,6.971278333,18.92204119,63.7374019,238.0193602,1062.621997,55.77022667,0.995896905
"Greenbrier County, WV",92.58220177,11.22208506,16.8331276,0,64.52698911,266.5245203,1071.709124,78.55459544,16.8331276
"King George County, VA",92.27312846,0,20.05937575,12.03562545,60.17812726,232.6887587,1119.313167,60.17812726,8.023750301
"Hubbard County, MN",91.97405364,0,38.72591732,0,53.24813632,566.3665408,1539.355213,106.4962726,4.840739665
"Presque Isle County, MI",91.86954525,0,7.655795437,0,84.21374981,367.478181,551.2172715,22.96738631,7.655795437
"Kearney County, NE",91.63103238,0,15.27183873,0,76.35919365,503.9706781,2336.591326,76.35919365,15.27183873
"Cherokee County, GA",91.51244303,1.332705481,15.54823061,14.21552513,60.4159818,343.8380141,972.430766,74.63150693,0.44423516
"Edmonson County, KY",91.19548997,0,16.58099818,8.290499088,58.03349362,497.4299453,232.1339745,33.16199635,0
"Yancey County, NC",91.08505067,5.692815667,5.692815667,5.692815667,74.00660367,500.9677787,626.2097233,22.77126267,5.692815667
"Clay County, AR",90.89728607,0,12.98532658,6.49266329,71.4192962,603.817686,584.3396961,19.47798987,19.47798987
"Madison County, MT",90.76763485,0,0,0,90.76763485,51.86721992,661.3070539,25.93360996,38.90041494
"Davis County, UT",90.6567648,0.620936745,32.59917912,6.519835824,50.9168131,306.4322837,1641.756754,88.17301781,5.588430707
"Penobscot County, ME",90.6340471,5.216348035,12.38882658,39.77465376,33.25421872,594.663676,2329.751441,89.9820036,13.04087009
"Dodge County, NE",90.37381898,0,32.8632069,2.738600575,54.7720115,366.9724771,1884.157196,134.1914282,16.43160345
"Northumberland County, VA",90.16393443,8.196721311,16.39344262,0,65.57377049,73.7704918,409.8360656,16.39344262,8.196721311
"Effingham County, GA",89.98090201,1.836344939,29.38151902,18.36344939,40.39958866,354.4145732,626.1936242,53.25400323,1.836344939
"Mathews County, VA",89.91794987,0,33.7192312,0,56.19871867,213.5551309,1112.73463,56.19871867,11.23974373
"Jefferson County, OR",89.85575786,4.729250414,28.37550248,28.37550248,28.37550248,534.4052968,1740.364152,165.5237645,52.02175455
"Marion County, KY",89.7979546,0,34.92142679,4.988775256,54.87652781,493.8887503,713.3948616,94.78672986,4.988775256
"Rockbridge County, VA",89.6579549,0,4.482897745,8.96579549,76.20926167,542.4306272,1031.066481,58.27767069,26.89738647
"Washington County, WI",89.64961315,1.506716187,7.533580937,15.82051997,64.78879606,232.787651,1447.954256,27.87424947,3.766790469
"Leon County, TX",89.59503046,5.973002031,23.89200812,5.973002031,53.75701828,561.4621909,668.9762275,131.4060447,0
"Real County, TX",89.55223881,59.70149254,0,0,29.85074627,89.55223881,358.2089552,59.70149254,0
"Orange County, VA",89.36550492,2.882758223,20.17930756,11.53103289,54.77240624,161.4344605,893.6550492,31.71034045,0
"Jefferson County, IA",89.23259964,5.948839976,5.948839976,5.948839976,71.38607971,452.1118382,1112.433076,190.3628792,0
"Cheyenne County, NE",89.18838569,19.81964126,0,0,69.36874443,158.5571301,832.4249331,29.7294619,0
"Laurel County, KY",88.98141464,5.036683847,15.11005154,33.57789232,35.25678693,552.3563286,972.0799825,119.2015177,3.357789232
"Norton County, KS",88.93632159,0,35.57452864,0,53.36179296,284.5962291,942.7250089,53.36179296,0
"Shawano County, WI",88.85046707,2.401363975,24.01363975,2.401363975,60.03409937,573.92599,1385.587013,88.85046707,2.401363975
"Falls Church city, VA",88.83624519,7.403020432,7.403020432,51.82114303,22.2090613,103.6422861,1436.185964,22.2090613,0
"Jeff Davis County, TX",88.77052818,0,0,44.38526409,44.38526409,177.5410564,177.5410564,0,0
"Giles County, VA",88.62629247,0,35.45051699,0,53.17577548,265.8788774,1412.11226,41.35893648,5.908419498
"Jackson County, OH",88.46048257,3.050361468,9.151084404,15.25180734,61.00722936,698.5327761,2025.440015,88.46048257,6.100722936
"Livingston County, MI",88.37418606,0.542172921,26.02430019,7.590420889,54.21729206,232.05001,844.1632374,60.18119419,5.963902127
"Defiance County, OH",88.23834735,0,44.11917367,10.38098204,33.73819163,368.5248625,1689.504827,23.35720959,10.38098204
"Morgan County, CO",88.01577243,0,0,10.56189269,77.45387974,330.9393043,1369.525419,52.80946346,7.041261794
"Botetourt County, VA",87.87346221,0,9.09035816,3.030119387,75.75298467,227.258954,615.1142355,27.27107448,6.060238773
"Hamilton County, NE",87.79631255,0,10.97453907,0,76.82177349,713.3450395,746.2686567,21.94907814,10.97453907
"Fall River County, SD",87.73212458,0,0,0,87.73212458,116.9761661,175.4642492,73.11010382,0
"Fairfax city, VA",87.59854837,0,16.68543778,29.19951612,41.71359446,100.1126267,1672.715138,91.76990781,4.171359446
"Lincoln County, WA",87.37015824,0,0,0,87.37015824,543.6365401,1262.013397,116.4935443,19.41559072
"Dickens County, TX",87.29812309,0,0,0,87.29812309,392.8415539,174.5962462,0,0
"Morgan County, OH",87.22490607,0,6.709608159,0,73.80568975,335.4804079,630.7031669,33.54804079,0
"Traverse County, MN",87.08272859,0,29.0275762,0,58.05515239,232.2206096,754.7169811,87.08272859,29.0275762
"Carroll County, VA",87.00599003,0,16.73192116,10.0391527,60.23491617,301.1745809,1211.391092,80.31322156,10.0391527
"King William County, VA",86.97272784,0,6.212337703,0,80.76039013,242.2811704,615.0214326,74.54805243,0
"Hughes County, OK",86.81183535,0,14.46863922,21.70295884,50.64023729,361.7159806,723.4319612,180.8579903,7.234319612
"Wood County, OH",86.64438668,0.773610595,22.43470727,14.69860131,48.73746751,358.9553163,1611.43087,51.05829929,6.962495358
"Union County, KY",86.49943443,0,26.61521059,0,53.23042119,312.7287245,525.6504092,39.92281589,19.96140794
"Champaign County, OH",86.17412242,2.534533012,7.603599037,10.13813205,65.89785832,580.4080598,1715.878849,68.43239133,15.20719807
"Keith County, NE",86.10086101,0,24.600246,36.900369,24.600246,184.501845,1451.414514,73.80073801,0
"Butler County, KY",85.98452279,0,15.6335496,15.6335496,46.90064879,343.9380911,484.6400375,70.35097319,7.816774799
"Prince George County, VA",85.89912222,0,13.42173785,21.47478055,51.00260382,244.2756288,888.5190454,139.5860736,2.684347569
"Richland County, ND",85.68455842,0,24.48130241,6.120325601,55.08293041,330.4975825,1279.148051,140.7674888,0
"Bledsoe County, TN",85.66311035,0,0,7.787555486,77.87555486,171.3262207,576.279106,70.08799938,7.787555486
"Livingston County, KY",85.47921787,0,42.73960893,0,42.73960893,363.2866759,576.9847206,128.2188268,10.68490223
"Forsyth County, GA",85.46352447,0,7.676364474,5.117576316,72.66958369,202.1442645,732.8369284,16.88800184,1.023515263
"Meigs County, OH",85.12087164,4.256043582,25.53626149,21.28021791,34.04834866,753.319714,774.5999319,68.09669731,4.256043582
"Houston County, MN",85.11091015,0,0,0,85.11091015,186.180116,489.3877334,47.87488696,0
"Madison County, NE",85.0388344,0,51.02330064,0,34.01553376,371.3362436,2055.105165,116.2197403,8.50388344
"Athens County, OH",85.03269894,0,18.55258886,32.4670305,32.4670305,575.1302546,1739.305206,43.289374,6.184196286
"Livingston County, NY",85.00115911,0,21.63665868,1.54547562,61.8190248,261.1853798,1472.838266,23.1821343,3.09095124
"Warren County, OH",84.86601664,0,17.33821845,20.98836971,46.08315957,363.6463186,1434.509442,30.57001675,14.14433611
"Kossuth County, IA",84.8508583,0,6.5269891,0,78.3238692,345.9304223,372.0383787,26.1079564,0
"Allamakee County, IA",84.69193309,0,7.057661091,7.057661091,70.57661091,176.4415273,684.5931258,42.34596655,7.057661091
"Stark County, IL",84.64533604,0,0,0,84.64533604,406.297613,694.0917555,67.71626883,16.92906721
"Ripley County, IN",84.45054365,3.518772652,14.07509061,3.518772652,63.33790774,397.6213097,1083.781977,45.74404448,3.518772652
"Loudoun County, VA",84.36308729,0.857929701,16.87261746,14.87078149,51.76175864,100.0917985,991.7667346,42.89648506,10.86710955
"Aroostook County, ME",84.21954179,1.427449861,22.83919777,12.84704875,47.10584541,386.8389123,1306.116623,52.81564485,8.564699165
"Charles City County, VA",84.15147265,0,14.02524544,14.02524544,56.10098177,28.05049088,140.2524544,0,0
"Bear Lake County, ID",84.13259297,0,16.82651859,0,67.30607437,302.8773347,1295.641932,16.82651859,16.82651859
"McLean County, ND",84.06010297,0,10.50751287,10.50751287,63.04507723,388.7779763,830.0935169,147.1051802,0
"Jones County, GA",84.00714061,3.500297525,7.000595051,10.50089258,63.00535546,525.0446288,1302.110679,126.0107109,14.0011901
"Dickenson County, VA",83.94679065,6.457445435,6.457445435,0,71.03189978,148.521245,1065.478497,96.86168152,38.74467261
"Potter County, SD",83.54218881,0,0,0,83.54218881,0,0,41.7710944,0
"Crook County, WY",83.51893096,0,41.75946548,0,41.75946548,278.3964365,1600.77951,111.3585746,0
"Medina County, OH",83.46911357,2.286825029,10.86241889,8.57559386,61.74427579,165.7948146,780.3790412,12.57753766,0.571706257
"Union County, GA",83.46471297,0,0,4.636928499,78.82778448,445.1451359,848.5579152,60.28007048,23.18464249
"Crosby County, TX",83.45852112,0,16.69170422,16.69170422,50.07511267,450.676014,283.7589718,50.07511267,0
"Madison County, VA",83.33333333,7.575757576,30.3030303,7.575757576,37.87878788,128.7878788,1000,30.3030303,37.87878788
"Bristol County, RI",83.29947176,0,12.1901666,22.34863876,48.7606664,296.6273872,1141.812271,34.53880536,12.1901666
"Carson County, TX",83.19467554,0,33.27787022,0,49.91680532,266.2229617,532.4459235,99.83361065,16.63893511
"Madison County, OH",83.18506366,2.310696213,9.242784851,23.10696213,48.52462047,614.6451926,1291.679183,90.1171523,13.86417728
"Rankin County, MS",83.12495316,2.044056225,14.98974565,9.538929051,56.55222223,366.5674164,958.6623696,53.82681393,7.494872826
"Douglas County, CO",83.0165739,0.326836905,16.34184526,4.902553577,61.44533816,176.1650919,796.8283747,30.39583218,9.151433343
"Tompkins County, NY",82.99796365,0,9.650926006,31.84805582,41.49898183,283.7372246,1675.400755,36.67351882,1.930185201
"Portage County, OH",82.99666793,0,9.764313874,29.29294162,43.32914282,532.1551061,1388.363379,28.682672,10.37458349
"Nance County, NE",82.80430582,0,27.60143527,0,55.20287055,276.0143527,358.8186586,82.80430582,0
"Ottawa County, KS",82.75405495,0,16.55081099,16.55081099,33.10162198,364.1178418,1274.412446,115.8556769,16.55081099
"Teton County, MT",82.44023083,16.48804617,16.48804617,0,49.4641385,98.928277,741.9620775,49.4641385,0
"Rush County, IN",82.33356857,0,29.40484592,11.76193837,41.16678429,735.121148,2087.74406,64.69066102,0
"Sterling County, TX",82.03445447,0,0,0,82.03445447,82.03445447,0,82.03445447,0
"Winona County, MN",81.98001249,0,11.71143036,15.61524047,54.65334166,240.0843223,1079.403498,78.07620237,11.71143036
"San Juan County, WA",81.88976378,0,25.19685039,0,56.69291339,459.8425197,837.7952756,69.29133858,0
"Fauquier County, VA",81.83671344,2.975880489,16.36734269,11.90352195,50.58996831,174.0890086,886.8123856,58.02966953,14.87940244
"Pepin County, WI",81.52173913,0,40.76086957,0,40.76086957,380.4347826,720.1086957,54.34782609,13.58695652
"Madison County, NY",81.51197812,0,15.19714846,6.907794756,59.4070349,374.4024758,1345.638418,41.44676853,2.763117902
"Cleveland County, AR",81.46165484,0,0,11.63737926,69.82427557,814.6165484,546.9568253,104.7364134,0
"Sanpete County, UT",81.45341219,0,35.41452704,17.70726352,28.33162163,198.3213514,1048.27,63.74614867,0
"Becker County, MN",81.24943577,0,24.07390689,3.009238362,54.16629051,147.4526797,698.1432999,99.30486594,0
"Kimball County, NE",81.03727715,0,0,0,81.03727715,27.01242572,648.2982172,27.01242572,0
"Middlesex County, CT",80.93644677,1.208006668,11.47606335,22.34812336,45.90425339,190.8650536,880.0328578,69.46038342,2.416013336
"Harlan County, KY",80.70458613,0,17.54447524,10.52668515,52.63342573,270.1849188,533.3520474,28.07116039,7.017790098
"Curry County, OR",80.57657012,0,8.952952236,13.42942835,58.19418953,465.5535163,1199.6956,111.9119029,31.33533283
"Pike County, AR",80.52250157,0,8.946944618,8.946944618,62.62861233,304.196117,518.9227879,62.62861233,0
"Pike County, MO",80.34709947,0,5.356473298,0,74.99062617,412.4484439,1167.711179,80.34709947,5.356473298
"Andrew County, MO",80.25222127,5.732301519,11.46460304,0,63.05531671,246.4889653,584.6947549,57.32301519,0
"Rappahannock County, VA",80.23535705,0,40.11767852,0,40.11767852,26.74511902,187.2158331,0,0
"Blackford County, IN",80.12178511,0,8.012178511,24.03653553,48.07307107,528.8037817,1546.350453,56.08524958,0
"Madison County, ID",80.10680908,2.670226969,24.03204272,2.670226969,50.73431242,122.8304406,694.259012,13.35113485,5.340453939
"Warren County, NJ",80.09014798,0.93128079,8.381527114,16.76305423,54.94556664,290.5596066,1223.702959,42.83891636,2.793842371
"Fulton County, OH",80.02259462,2.353605724,18.82884579,2.353605724,56.48653738,371.8697044,1292.129542,40.01129731,7.060817172
"Chisago County, MN",79.98363126,1.860084448,7.440337791,5.580253344,65.10295567,169.2676848,872.379606,85.5638846,24.18109782
"Glasscock County, TX",79.93605116,0,0,0,79.93605116,239.8081535,719.4244604,79.93605116,0
"Lamoille County, VT",79.78617306,0,7.978617306,0,71.80755575,203.4547413,1244.6643,155.5830375,3.989308653
"Fairfax County, VA",79.75779097,1.414772345,10.96448568,31.21341487,36.16511808,102.1288787,1204.943922,73.39131542,6.366475555
"Price County, WI",79.69859441,0,0,0,79.69859441,289.8130706,1202.724243,72.45326764,7.245326764
"Yates County, NY",79.50389569,0,23.85116871,0,55.65272698,441.2466211,1156.781682,15.90077914,11.92558435
"Crawford County, OH",79.42440665,0,9.344047842,16.35208372,53.72827509,817.6041861,1593.160157,46.72023921,4.672023921
"Elk County, PA",79.41802471,3.176720989,12.70688395,6.353441977,57.18097779,422.5038915,1642.364751,38.12065186,47.65081483
"Harding County, SD",79.23930269,0,0,0,79.23930269,0,0,0,0
"Clearwater County, MN",79.20343969,0,67.88866259,11.3147771,0,486.5354153,531.7945236,79.20343969,0
"Gillespie County, TX",78.8736838,0,19.71842095,15.77473676,43.38052609,236.6210514,1064.794731,51.26789447,0
"Hancock County, GA",78.83770695,0,0,22.52505913,56.31264782,473.0262417,788.3770695,90.10023651,0
"Clayton County, IA",78.77116975,0,5.626512125,0,73.14465763,101.2772183,208.1809486,16.87953638,11.25302425
"Martin County, IN",78.74015748,0,0,0,78.74015748,255.9055118,679.1338583,88.58267717,49.21259843
"Lawrence County, IL",78.51189757,6.039376736,6.039376736,0,66.4331441,199.2994323,543.5439063,30.19688368,30.19688368
"Ralls County, MO",78.49293564,0,0,0,78.49293564,461.1459969,1481.55416,88.30455259,0
"Fayette County, GA",78.43861025,2.768421538,6.459650256,19.37895077,49.83158769,263.9228533,1038.158077,119.9649333,4.614035897
"Clermont County, OH",78.41452816,0.998911187,16.98149018,15.98257899,44.45154781,619.3249358,2076.736357,58.93576002,14.9836678
"Bosque County, TX",78.40940913,0,16.80201624,0,61.60739289,380.8457015,660.8793055,39.20470456,16.80201624
"Polk County, NC",78.38910391,0,34.29523296,4.899318995,34.29523296,489.9318995,827.9849101,68.59046593,14.69795698
"San Miguel County, CO",78.14535035,0,0,0,78.14535035,104.1938005,1367.543631,26.04845012,0
"Newton County, IN",78.08617875,0,0,0,78.08617875,525.3070207,873.1454533,63.8886917,7.098743522
